id_cliente,total_compras,gasto_total,gasto_promedio,ultima_compra,primera_compra,edad,pais_clean,puntos_lealtad,gastos_mensuales,ingresos,edad_norm,puntos_lealtad_norm,gastos_mensuales_norm,ingresos_norm,segmento_cliente,PC1,PC2,PC3
CLI00240,1,169.14,169.14,2023-07-20,2023-07-20,20.0,México,2738.0,5099.02,56308.16,0.03846153846153849,0.5479534510433387,0.6286222840489247,0.684100414225682,Ocasional,-3.5637080025789385,0.6290523050540433,-0.8920097090120092
CLI00241,4,2919.2,729.8,2023-06-23,2022-03-11,54.0,México,4459.0,4134.51,63429.34,0.6923076923076924,0.8932584269662921,0.5048463950084634,0.7790553680994888,Leal Activo,-2.9097672202888543,2.074963097547321,0.469808418049857
CLI00242,5,7544.64,1508.928,2024-08-05,2022-06-18,21.0,Estados Unidos,1837.0,7848.07,20231.2,0.05769230769230771,0.3671749598715891,0.9814087847245839,0.2030444554229029,Premium Joven,-2.1212790536948205,0.1673902174746946,0.9252691501127634
CLI00243,4,5141.08,1285.27,2024-04-16,2022-02-26,18.0,México,433.0,222.61,66472.38,0.0,0.08547351524879615,0.00283096713588514,0.8196317505018645,Premium Joven,-2.532862425430618,-0.8953853583046362,0.38992341266009395
CLI00244,2,2006.31,1003.155,2023-09-21,2023-06-26,25.0,Estados Unidos,1201.0,947.96,39681.66,0.13461538461538464,0.23956661316211877,0.09591537384550826,0.4624000021334656,Regular,-3.134192839786177,-0.83450139894454,-0.5770897898167877
CLI00245,4,61007.24,15251.81,2024-10-01,2023-06-12,46.0,México,1738.0,7379.32,52068.96,0.5384615384615385,0.34731139646869985,0.9212539413453382,0.6275742429363954,Premium Maduro,6.613728619649946,1.4967657128007759,-0.5676192772624085
CLI00246,4,15628.95,3907.2375,2024-08-07,2022-07-23,23.0,Estados Unidos,3719.0,3153.01,38333.74,0.0961538461538462,0.7447833065810594,0.37889017361810695,0.44442662111717585,Premium Joven,-0.8201753399576566,0.26519472084249607,0.22957500287955557
CLI00247,2,1810.42,905.21,2024-07-29,2022-08-08,40.0,Estados Unidos,566.0,7852.05,56422.34,0.42307692307692313,0.11215890850722311,0.9819195394481027,0.6856229086203344,Regular,-3.218006802923571,1.091368975787567,-0.4682218156377326
CLI00248,5,12941.08,2588.216,2022-10-27,2022-05-16,70.0,Estados Unidos,3998.0,4793.09,79626.91,1.0,0.8007624398073836,0.5893621854142311,0.9950363589209199,Premium Maduro,-1.2444606523846036,2.8572345826855945,0.8184085043437039
CLI00249,4,2513.27,628.3175,2024-12-26,2022-03-05,36.0,Estados Unidos,353.0,3208.52,57815.55,0.34615384615384615,0.06942215088282504,0.386013790377535,0.7042001937453456,Regular,-2.9714815875381086,0.013133380705015152,0.4476811148313525
CLI00250,2,2881.28,1440.64,2023-11-07,2022-06-21,40.0,Colombia,3826.0,367.34,42309.72,0.42307692307692313,0.7662520064205457,0.021404216164745343,0.4974429747977707,Leal Activo,-3.012818178986027,0.34052236200259073,-0.6149042554827235
CLI00251,4,12363.66,3090.915,2024-05-13,2022-09-29,41.0,México,4407.0,7069.74,29025.34,0.4423076923076924,0.8828250401284109,0.8815254369968649,0.3203069256960598,Premium Maduro,-1.3462402247581862,1.5730552319320656,0.31918957100561024
CLI00252,1,162.99,162.99,2024-10-11,2024-10-11,59.0,Colombia,213.0,6128.68,78364.49,0.7884615384615384,0.0413322632423756,0.7607588942545227,0.9782030485890125,Ocasional,-3.5475121052661467,1.6519234002820482,-0.9255036038255059
CLI00253,4,3541.96,885.49,2024-06-24,2022-02-13,68.0,Colombia,962.0,405.84,50477.29,0.9615384615384616,0.1916131621187801,0.026344933967627385,0.606350660407612,Regular,-2.805821772193399,0.44543671450166633,0.3350657102888084
CLI00254,3,22096.77,7365.59,2024-07-23,2022-02-12,45.0,Colombia,4552.0,724.5,40051.5,0.5192307692307693,0.9119181380417335,0.06723867773558562,0.46733150788682226,Premium Maduro,0.26501542155716723,0.7509766410409966,-0.566082950036924
CLI00255,4,4605.23,1151.3075,2024-12-22,2022-09-18,30.0,México,3808.0,6621.59,68835.29,0.23076923076923084,0.7626404494382022,0.8240141984679925,0.8511391706285789,Leal Activo,-2.636609825932303,1.768160191762948,0.5135780460874403
CLI00256,3,2060.5299999999997,686.8433333333332,2024-09-17,2023-04-01,23.0,México,823.0,1020.41,30188.87,0.0961538461538462,0.1637239165329053,0.10521290643820445,0.3358216209404983,Regular,-3.1068686238832797,-1.1944652354109908,-0.08330092251668857
CLI00257,2,3059.3599999999997,1529.6799999999998,2024-06-03,2024-03-11,37.0,Estados Unidos,3197.0,5623.84,47219.81,0.3653846153846154,0.6400481540930979,0.6959726091738222,0.5629149007238449,Leal Activo,-2.990144355448924,1.1838127778705063,-0.5340193675275086
CLI00258,2,1916.17,958.085,2024-02-10,2023-04-19,55.0,Colombia,3017.0,3329.89,69161.21,0.7115384615384616,0.6039325842696629,0.40158924283820496,0.8554850400724846,Regular,-3.1699953801720895,1.6472730608137256,-0.5285931369509399
CLI00259,6,16023.61,2670.601666666667,2024-12-03,2022-04-07,69.0,México,367.0,579.92,31769.33,0.980769230769231,0.07223113964686997,0.04868467825660676,0.3568957275351072,Premium Maduro,-0.6703297388707332,-0.055051210129826174,1.1408221628870832
CLI00260,4,53161.869999999995,13290.467499999999,2024-03-22,2022-05-15,47.0,Colombia,1549.0,3032.23,14048.57,0.5576923076923077,0.3093900481540931,0.36339043605363697,0.12060427746520284,Premium Maduro,5.328122030644562,-0.1471761811774915,-0.5415113563515596
CLI00261,3,2302.73,767.5766666666667,2024-09-03,2023-01-16,64.0,México,3695.0,4936.26,33036.19,0.8846153846153847,0.739967897271268,0.6077352391243251,0.373788241537642,Leal Activo,-3.0547671611462492,1.6957438969881198,-0.059519586928259906
CLI00262,3,9321.46,3107.153333333333,2024-07-15,2022-12-30,59.0,Estados Unidos,4835.0,3863.47,14314.68,0.7884615384615384,0.9686998394863563,0.4700637416761738,0.12415263079644272,Premium Maduro,-1.8670735757979893,1.3221073050361434,-0.2539879113127418
CLI00263,5,15410.620000000003,3082.1240000000007,2024-02-05,2022-05-04,27.0,Colombia,3112.0,7158.06,36933.93,0.17307692307692313,0.6229935794542536,0.8928595719670089,0.42576133053582654,Premium Joven,-0.8397971669253759,0.9367441396017675,0.8217202243128907
CLI00264,2,2617.58,1308.79,2024-06-27,2022-12-03,27.0,Estados Unidos,1549.0,1844.39,22923.16,0.17307692307692313,0.3093900481540931,0.21095453384648355,0.23893948091448336,Regular,-3.07123643153167,-0.8299093401786172,-0.6059650855918844
CLI00265,4,9412.42,2353.105,2024-12-28,2023-01-06,31.0,Estados Unidos,3222.0,4336.88,43669.97,0.25,0.6450642054574639,0.5308166044050671,0.5155807660074925,Premium Maduro,-1.826852087685802,0.6788679177088168,0.3528386880450902
CLI00266,2,3716.07,1858.035,2024-10-15,2022-10-29,41.0,México,436.0,1258.86,55665.26,0.4423076923076924,0.08607544141252006,0.1358132742329375,0.6755278827287292,Regular,-2.8608144461640697,-0.21188500167996457,-0.64481442400482
CLI00267,3,6440.969999999999,2146.99,2024-03-23,2023-12-02,34.0,Estados Unidos,4840.0,6865.05,49192.53,0.3076923076923077,0.9697030497592295,0.855257501228763,0.5892194649401596,Premium Maduro,-2.349597104811738,1.8666591163821085,-0.058049203784408615
CLI00268,7,13803.87,1971.9814285714288,2024-03-10,2022-08-01,65.0,México,1125.0,4716.27,11202.8,0.9038461538461539,0.22431781701444622,0.5795038492683247,0.08265832481613859,Premium Maduro,-0.9872067638927258,0.43680218360693507,1.7250171377511743
CLI00269,4,15194.53,3798.6325,2024-07-20,2022-10-28,50.0,Estados Unidos,2268.0,5548.15,65833.71,0.6153846153846154,0.45365168539325845,0.6862592863036886,0.8111156225019286,Premium Maduro,-0.9090226403470273,1.634425496713946,0.2577265297335127
CLI00270,2,14561.990000000002,7280.995000000001,2024-02-21,2022-12-16,41.0,Colombia,3952.0,6291.6,47190.79,0.4423076923076924,0.7915329052969502,0.7816664720323291,0.5625279433991575,Premium Maduro,-1.0001277222211424,1.68671258768667,-0.9450171669803871
CLI00271,7,72163.03,10309.004285714285,2024-09-22,2022-03-21,37.0,México,2615.0,1809.89,23572.63,0.3653846153846154,0.5232744783306581,0.20652713737377107,0.2475996178429729,Premium Maduro,8.398433779128506,-0.20669447499243146,1.1385733493904986
CLI00272,6,19084.82,3180.8033333333333,2024-10-10,2022-10-26,22.0,Colombia,410.0,5027.43,43667.69,0.07692307692307698,0.08085874799357945,0.619435115542215,0.5155503641225756,Premium Joven,-0.17450604893057192,-0.3152118886669268,1.255654164336593
CLI00273,2,21796.809999999998,10898.404999999999,2023-07-22,2023-04-06,42.0,Estados Unidos,2101.0,1737.22,48246.34,0.46153846153846156,0.42014446227929375,0.19720137210791552,0.5766028160412612,Premium Maduro,0.24973089077990857,0.30934501218334143,-1.2972569913808916
CLI00274,5,3882.08,776.4159999999999,2024-09-06,2022-07-10,52.0,Estados Unidos,3274.0,4666.51,25420.71,0.6538461538461539,0.6554975922953451,0.5731181319210154,0.272242212350499,Leal Activo,-2.67505943573706,0.9921963090885046,0.9027549711866806
CLI00275,5,2637.84,527.568,2023-10-21,2022-04-09,35.0,Colombia,1195.0,6893.24,63464.14,0.326923076923077,0.23836276083467095,0.8588751333031329,0.7795193968692725,Regular,-2.9014104370870744,1.057810739572166,1.009408317877342
CLI00276,3,84001.93999999999,28000.646666666664,2024-07-13,2022-04-24,34.0,Estados Unidos,11.0,1033.07,44342.86,0.3076923076923077,0.0008025682182985555,0.1068375684481911,0.5245531889643825,Premium Maduro,10.564186672847766,-0.6948381339858966,-2.090325785695926
CLI00277,1,1557.32,1557.32,2023-02-01,2023-02-01,50.0,Estados Unidos,1274.0,6148.75,69699.48,0.6153846153846154,0.25421348314606745,0.7633344840286485,0.8626624184032743,Regular,-3.2749178050484495,1.545673262835664,-1.016403982453299
CLI00278,7,60658.32,8665.474285714286,2024-03-22,2022-05-25,41.0,Estados Unidos,730.0,2734.62,42461.34,0.4423076923076924,0.14506420545746387,0.32519804578569605,0.49946470014474226,Premium Maduro,6.549102918039222,-0.11033840790396644,1.2746944277182068
CLI00279,2,493.93,246.965,2024-04-18,2022-09-03,37.0,Estados Unidos,3148.0,1661.54,67412.73,0.3653846153846154,0.6302166934189406,0.1874893325411074,0.8321705279060635,Ocasional,-3.4233350878869064,0.7955969289017332,-0.47774348849317927
CLI00280,4,40934.25,10233.5625,2024-09-15,2022-03-16,38.0,México,1888.0,2865.12,23799.53,0.3846153846153847,0.3774077046548957,0.34194515418247806,0.250625138758603,Premium Maduro,3.3560173489880833,-0.16203528017880986,-0.292588935203123
CLI00281,4,3908.29,977.0725,2024-11-24,2022-04-02,57.0,Colombia,682.0,6055.84,23459.01,0.7500000000000001,0.13543338683788123,0.751411312832135,0.24608459057794912,Regular,-2.742011882017208,0.597571893596839,0.3974031099990595
CLI00282,10,44447.5,4444.75,2024-08-08,2022-02-17,32.0,México,406.0,5821.79,8797.73,0.2692307692307693,0.0800561797752809,0.7213755985005884,0.050588736501663095,Premium Maduro,4.061371135171918,-0.5959435625735467,3.0451525586365222
CLI00283,3,902.6600000000001,300.8866666666667,2023-11-25,2022-09-04,68.0,Colombia,3616.0,4709.1,63034.29,0.9615384615384616,0.7241171749598716,0.5785837207839958,0.77378770817124,Ocasional,-3.2988876094656097,2.3425691772175488,0.001313495858418504
CLI00284,4,30539.96,7634.99,2024-09-24,2023-04-10,43.0,México,1396.0,1490.57,52483.1,0.48076923076923084,0.27869181380417335,0.16554869558633487,0.6330964519800227,Premium Maduro,1.6252291432274981,0.12878102669968866,-0.10016817370921802
CLI00285,3,10404.2,3468.066666666667,2024-07-03,2023-01-02,39.0,Estados Unidos,703.0,4324.5,76570.2,0.40384615384615385,0.13964686998394862,0.5292278748881922,0.9542776985506434,Premium Maduro,-1.7117044392718124,0.82306767615023,-0.20280337263846374
CLI00286,4,39449.16,9862.29,2024-09-08,2023-09-10,35.0,México,1150.0,4239.53,78539.29,0.326923076923077,0.2293338683788122,0.5183236465320652,0.9805338597659721,Premium Maduro,3.0857374603064756,0.887037955040646,-0.1789360202643084
CLI00287,9,12756.0,1417.3333333333333,2024-11-03,2022-09-05,39.0,Colombia,3057.0,5870.81,46160.32,0.40384615384615385,0.6119582664526484,0.7276663514018165,0.5487874914911391,Premium Maduro,-1.0572237986700062,1.1588943580306652,2.8423707870289574
CLI00288,4,23850.79,5962.6975,2024-10-01,2022-05-18,63.0,México,701.0,6552.63,69709.02,0.8653846153846155,0.13924558587479935,0.8151645387358692,0.8627896262901634,Premium Maduro,0.507131402172356,1.8264622164708744,0.08804787254870149
CLI00289,3,2720.69,906.8966666666666,2023-04-02,2022-02-17,59.0,México,2377.0,1059.24,5512.99,0.7884615384615384,0.4755216693418941,0.11019597325082549,0.0067894876148987815,Leal Activo,-2.971967851024774,-0.15325363126195837,-0.1677682187191169
CLI00290,3,19160.510000000002,6386.836666666667,2023-11-02,2022-01-10,31.0,Colombia,1552.0,4727.8,26338.23,0.25,0.30999197431781705,0.5809834980025385,0.2844765708807279,Premium Maduro,-0.23828177400347708,-0.06653406450198907,-0.4531459625114595
CLI00291,3,23494.04,7831.346666666667,2024-02-21,2023-03-14,44.0,México,250.0,1042.97,27647.81,0.5000000000000001,0.04875601926163724,0.1081080387403608,0.30193872020065243,Premium Maduro,0.4910758436670155,-0.7620118083628089,-0.6446110608008087
CLI00292,5,17620.84,3524.168,2024-07-15,2022-11-10,27.0,México,3303.0,3039.1,27297.13,0.17307692307692313,0.6613162118780096,0.3642720654382032,0.2972626969538778,Premium Joven,-0.46067835544022634,0.0026604700698557296,0.7146853355831595
CLI00293,3,2392.8900000000003,797.6300000000001,2023-07-07,2022-05-19,62.0,Estados Unidos,3744.0,7117.94,29521.16,0.8461538461538461,0.7497993579454253,0.8877109590254081,0.3269182689326738,Leal Activo,-3.058620549409048,2.0061959656541553,-0.02857346871937546
CLI00294,4,77699.38,19424.845,2024-06-29,2022-01-03,44.0,México,931.0,4566.02,6907.73,0.5000000000000001,0.1853932584269663,0.5602222168038304,0.025387174004788293,Premium Maduro,9.382226617202182,-0.23477575200601314,-0.9761343268535523
CLI00295,3,1041.45,347.15000000000003,2024-12-02,2022-03-08,24.0,México,2943.0,3340.61,70836.67,0.11538461538461542,0.5890850722311396,0.40296494400305943,0.8778258918719627,Regular,-3.28046852982784,0.7380212543174407,0.043642143182337174
CLI00296,5,33317.950000000004,6663.590000000001,2024-11-23,2022-02-09,33.0,México,1027.0,1350.9,59489.57,0.28846153846153855,0.20465489566613163,0.14762479804013917,0.72652184435435,Premium Maduro,2.0836594219524534,-0.1772035351021612,0.4703728517856741
CLI00297,2,1909.88,954.94,2024-03-28,2023-06-12,43.0,México,82.0,7960.93,28485.1,0.48076923076923084,0.015048154093097912,0.9958921460553182,0.31310327906996893,Regular,-3.1843019453932873,0.4959498829621794,-0.5125540418915984
CLI00298,1,11899.61,11899.61,2022-02-21,2022-02-21,28.0,México,242.0,2625.31,15096.17,0.1923076923076924,0.047150882825040125,0.31117025713548735,0.13457314353489913,Premium Joven,-1.3161464363233473,-1.1401104235505894,-1.874650191756477
CLI00299,3,1808.8899999999999,602.9633333333333,2024-11-17,2022-07-23,59.0,Estados Unidos,3236.0,7297.65,27678.79,0.7884615384615384,0.6478731942215088,0.9107732030866011,0.30235181247904036,Regular,-3.1502663228032453,1.7618223097350025,-0.013636856089428115
CLI00300,5,56248.57000000001,11249.714000000002,2024-12-08,2022-01-28,49.0,Colombia,424.0,359.62,67442.0,0.5961538461538463,0.0836677367576244,0.02041350599751809,0.8325608187707638,Premium Maduro,5.824630485671818,0.10041814578797298,0.10110122449508897
CLI00302,3,9882.57,3294.19,2024-04-14,2023-07-01,40.0,México,4356.0,4822.36,20552.58,0.42307692307692313,0.8725922953451043,0.5931184142477468,0.2073297877801757,Premium Maduro,-1.7953780768092873,0.9320479171372663,-0.22173665118666944
CLI00303,6,16495.27,2749.2116666666666,2024-05-20,2022-08-04,49.0,Colombia,1517.0,1912.34,54317.32,0.5961538461538463,0.30296950240770465,0.21967457994273898,0.6575542350292385,Premium Maduro,-0.599539949629713,0.4160966767218046,1.22174624837002
CLI00304,4,4044.86,1011.215,2024-08-22,2022-10-23,68.0,Colombia,4499.0,5277.1,43697.96,0.9615384615384616,0.9012841091492777,0.6514753496680736,0.5159539891473272,Leal Activo,-2.7122723854579083,2.3270880187950453,0.4232454459066824
CLI00305,4,1799.77,449.9425,2024-06-15,2022-03-11,65.0,Colombia,3740.0,6231.53,22323.87,0.9038461538461539,0.7489967897271268,0.7739576689565075,0.2309484521373658,Regular,-3.087065744763602,1.765118018226214,0.4512130082414436
CLI00306,6,3393.21,565.535,2024-12-09,2022-12-12,55.0,México,662.0,5276.25,28906.14,0.7115384615384616,0.13142054574638845,0.6513662688854126,0.31871749381795,Regular,-2.713023423382818,0.46842364401755193,1.3872873376418944
CLI00307,3,1171.81,390.6033333333333,2024-09-02,2023-04-17,63.0,Estados Unidos,4060.0,3939.99,5459.75,0.8653846153846155,0.8132022471910112,0.47988357872231757,0.006079576933769898,Regular,-3.2343063678304733,1.0295258793835382,-0.07668014476602705
CLI00308,3,2655.3900000000003,885.1300000000001,2024-04-21,2022-04-16,54.0,México,3736.0,3147.5,36211.15,0.6923076923076924,0.7481942215088282,0.3781830734857983,0.41612366633397935,Leal Activo,-2.994018601058256,1.1307207065422542,-0.07756258717952122
CLI00309,5,13447.64,2689.528,2024-12-01,2022-01-14,26.0,Colombia,597.0,4964.92,66740.45,0.15384615384615385,0.11837881219903691,0.6114131864549901,0.8232062387868048,Premium Joven,-1.142667386186424,0.31471770501738455,0.8330410184521947
CLI00310,3,29875.34,9958.446666666667,2024-11-28,2023-07-06,65.0,México,2757.0,986.41,66284.88,0.9038461538461539,0.5517656500802568,0.10084967513176317,0.8171315954922539,Premium Maduro,1.5403713441952085,1.3839844788000337,-0.7636581751886149
CLI00311,3,4700.76,1566.92,2024-10-06,2023-05-05,63.0,México,3387.0,1823.72,56657.34,0.8653846153846155,0.6781701444622793,0.20830194587283232,0.6887564362323797,Leal Activo,-2.6701748699978416,1.4440455206890659,-0.1391874938770806
CLI00312,1,1746.74,1746.74,2023-11-17,2023-11-17,65.0,Colombia,1887.0,7823.15,65501.52,0.9038461538461539,0.37720706260032105,0.9782107928376275,0.8066861478745015,Regular,-3.24218781885904,2.4138117408524433,-1.0256847134394809
CLI00313,6,27744.379999999997,4624.063333333333,2024-03-09,2022-01-23,32.0,Estados Unidos,2062.0,706.11,22801.33,0.2692307692307693,0.41231942215088285,0.06487868292013105,0.23731498019543878,Premium Maduro,1.2234401597896698,-0.7728768480888885,1.056350819747239
CLI00314,7,53016.79,7573.827142857143,2024-11-10,2022-09-15,27.0,México,323.0,7945.77,19904.15,0.17307692307692313,0.06340288924558588,0.9939466582139754,0.1986835183781394,Premium Joven,5.310699115747329,-0.08730502491408676,1.42524993450823
CLI00315,4,4246.58,1061.645,2024-11-27,2023-03-04,31.0,Estados Unidos,4671.0,6050.91,31497.86,0.25,0.9357945425361155,0.7507786442927009,0.35327590310599255,Leal Activo,-2.6820234466822805,1.2001634282403406,0.47140641989382553
CLI00316,6,30647.93,5107.988333333334,2024-01-24,2022-02-15,61.0,Estados Unidos,578.0,7244.63,38092.69,0.826923076923077,0.11456661316211877,0.9039691288552036,0.4412124218368206,Premium Maduro,1.6949943622348111,1.2103217574460337,1.0880822271505821
CLI00317,4,23823.17,5955.7925,2024-03-25,2022-03-02,55.0,Estados Unidos,718.0,2585.34,68094.7,0.7115384615384616,0.14265650080256823,0.30604089374376797,0.8412640250362189,Premium Maduro,0.5185108451527897,0.7926157279103002,0.03608779778263844
CLI00318,4,3482.15,870.5375,2024-06-09,2022-11-22,33.0,México,441.0,6568.01,59900.25,0.28846153846153855,0.08707865168539325,0.8171382592503712,0.7319979172042,Regular,-2.810730118434372,0.6482908754151309,0.49017909857907654
CLI00319,5,6449.09,1289.818,2024-11-24,2023-03-23,68.0,Estados Unidos,782.0,4173.56,6403.43,0.9615384615384616,0.1554975922953451,0.5098576944942438,0.018662757090939633,Premium Maduro,-2.259702484643043,0.23522699558986718,0.7905946634219511
CLI00321,2,17795.37,8897.685,2022-10-31,2022-01-17,19.0,Estados Unidos,3478.0,5148.38,40293.66,0.019230769230769273,0.6964285714285714,0.6349566692632171,0.4705605080848346,Premium Joven,-0.46658659792232715,0.5454022314213068,-1.0623022749696125
CLI00322,3,6226.74,2075.58,2024-07-14,2023-05-06,59.0,Colombia,4701.0,3930.33,73607.06,0.7884615384615384,0.9418138041733547,0.478643907709958,0.9147667155363632,Premium Maduro,-2.402966959969655,2.4750930594392253,-0.10610655736206696
CLI00323,7,28369.329999999998,4052.7614285714285,2024-11-30,2022-03-29,31.0,Estados Unidos,1745.0,5849.05,28009.02,0.25,0.34871589085072235,0.724873883365694,0.3067551521527668,Premium Maduro,1.346745870354725,0.19438851720226055,1.6653604312554642
CLI00324,6,52686.28999999999,8781.048333333332,2024-09-10,2022-02-23,24.0,México,3236.0,215.17,5899.02,0.11538461538461542,0.6478731942215088,0.0018761894617697478,0.01193687341948535,Premium Joven,5.26324996529172,-1.0639641920853937,0.7455160906829844
CLI00325,2,26950.62,13475.31,2023-09-09,2022-08-18,25.0,México,1090.0,569.14,40426.87,0.13461538461538464,0.21729534510433388,0.047301277271799794,0.4723367515452625,Premium Joven,1.1297266829591968,-0.8660872524914813,-1.4980986166971135
CLI00326,4,7052.54,1763.135,2024-06-03,2023-11-23,61.0,Estados Unidos,1068.0,5324.11,41684.1,0.826923076923077,0.2128812199036918,0.6575081586008914,0.4891008575865036,Premium Maduro,-2.225942938200644,1.0576868391115677,0.3480515320946785
CLI00327,6,62859.020000000004,10476.503333333334,2024-09-17,2022-04-19,63.0,Estados Unidos,4023.0,3503.45,60166.25,0.8653846153846155,0.8057784911717496,0.4238622553542623,0.7355448037778343,Premium Maduro,6.8837673157445725,2.052375787762834,0.6897697372506391
CLI00328,5,3935.5,787.1,2024-12-12,2022-04-09,22.0,México,4968.0,4388.95,44977.33,0.07692307692307698,0.9953852327447833,0.5374987648205493,0.5330133134921032,Leal Activo,-2.680217886701713,0.9608188589112017,0.9786215450121964
CLI00329,2,1538.6100000000001,769.3050000000001,2023-02-11,2023-02-08,57.0,Estados Unidos,1841.0,502.91,32093.45,0.7500000000000001,0.36797752808988765,0.03880195934751726,0.3612175954909204,Regular,-3.2314570197076886,0.058417911072819795,-0.6168973884679199
CLI00330,5,25584.77,5116.954,2024-05-27,2022-01-07,38.0,México,3737.0,6660.73,21750.99,0.3846153846153847,0.7483948635634029,0.8290370476837017,0.223309578527202,Premium Maduro,0.8319762015635775,1.0587428215898622,0.6359376372962993
CLI00331,2,940.8800000000001,470.44000000000005,2024-10-07,2022-09-14,52.0,Estados Unidos,328.0,2134.21,52526.12,0.6538461538461539,0.06440609951845906,0.24814723082391923,0.6336700875454279,Ocasional,-3.3598807801969186,0.17903517742156244,-0.5498402052659792
CLI00332,2,4782.0,2391.0,2022-09-14,2022-04-22,40.0,Colombia,4418.0,5172.97,22881.95,0.42307692307692313,0.8850321027287319,0.6381123121404345,0.23838998017877105,Leal Activo,-2.6509109707264003,1.0706227391585703,-0.6281006952975158
CLI00333,5,44403.700000000004,8880.740000000002,2024-12-13,2022-08-06,64.0,México,1929.0,4751.53,38604.37,0.8846153846153847,0.3856340288924559,0.5840287767937693,0.4480352448518475,Premium Maduro,3.9047164889324475,1.2607623949533393,0.2989332378768899
CLI00334,3,1004.27,334.75666666666666,2023-09-10,2022-02-15,34.0,México,1149.0,7821.54,60416.12,0.3076923076923077,0.22913322632423755,0.9780041810022343,0.7388766103498418,Regular,-3.2631317413240177,1.1528454145048368,0.07283100373706272
CLI00335,2,30557.100000000002,15278.550000000001,2023-03-11,2022-01-11,67.0,México,2837.0,3000.52,53666.07,0.9423076923076924,0.5678170144462279,0.35932108120871775,0.6488703632958577,Premium Maduro,1.7554203280980991,1.6408810981765805,-1.622025141485844
CLI00336,2,14830.96,7415.48,2024-05-08,2023-08-17,66.0,México,4228.0,5724.01,55814.82,0.9230769230769232,0.8469101123595505,0.7088274585845935,0.6775221397059951,Premium Maduro,-0.9601985315707358,2.5663932143787442,-0.9868955472822872
CLI00337,6,13646.529999999999,2274.4216666666666,2024-10-20,2022-10-29,47.0,Colombia,256.0,5974.08,39164.89,0.5576923076923077,0.049959871589085075,0.740919024843469,0.4555093082437777,Premium Maduro,-1.0658547946757178,0.46111934913667085,1.2939827274379812
CLI00338,4,46344.81,11586.2025,2024-11-26,2023-06-06,61.0,Estados Unidos,1022.0,6301.87,27128.39,0.826923076923077,0.20365168539325842,0.7829844245475394,0.29501269078682874,Premium Maduro,4.217696702049706,0.9934035964787568,-0.3740183101683378
CLI00339,4,59137.799999999996,14784.449999999999,2023-07-23,2022-04-01,62.0,Estados Unidos,776.0,7552.36,6723.93,0.8461538461538461,0.15429373996789728,0.9434602220884735,0.022936355387367352,Premium Maduro,6.317180962430366,0.8001298737907552,-0.6169765404095272
CLI00340,3,25206.920000000002,8402.306666666667,2023-05-19,2022-04-01,53.0,Estados Unidos,3550.0,1183.45,26925.84,0.6730769230769232,0.7108747993579454,0.12613588385591584,0.2923118566684467,Premium Maduro,0.7627430798289861,0.5149661875421975,-0.6707196575029968
CLI00341,4,3484.5699999999997,871.1424999999999,2024-09-01,2022-02-03,21.0,Colombia,128.0,7841.36,42656.05,0.05769230769230771,0.0242776886035313,0.9805476881932244,0.5020609944483225,Regular,-2.8103219994963236,0.1045143114474736,0.503696432422423
CLI00342,5,18647.98,3729.596,2024-03-16,2022-12-31,67.0,México,2336.0,5344.99,21809.66,0.9423076923076924,0.4672953451043339,0.6601876959443765,0.22409189369740923,Premium Maduro,-0.31511290809618975,1.2242529139624236,0.6635548729549946
CLI00343,5,4832.63,966.5260000000001,2023-09-11,2022-01-05,47.0,México,3955.0,5326.69,24227.53,0.5576923076923077,0.7921348314606741,0.6578392508588508,0.25633215926054076,Leal Activo,-2.506355318799215,1.1568531278689258,0.9105846044769011
CLI00344,2,88484.72,44242.36,2023-12-06,2023-10-30,66.0,México,828.0,6461.83,38173.29,0.9230769230769232,0.16472712680577847,0.8035121445410202,0.44228715513695177,Premium Maduro,11.704444732646662,1.509321768880623,-3.7269031521656273
CLI00345,5,54792.53,10958.506,2024-06-17,2022-01-15,34.0,Estados Unidos,862.0,7446.91,56006.53,0.3076923076923077,0.1715489566613162,0.9299277885218784,0.6800784315294215,Premium Maduro,5.549784409413738,0.941342471189577,0.2446122696862694
CLI00346,2,7216.79,3608.395,2023-05-08,2022-04-25,23.0,Estados Unidos,685.0,6549.76,74174.51,0.0961538461538462,0.13603531300160512,0.8147962306814727,0.9223331846574487,Premium Joven,-2.2960227502662227,0.743227725674097,-0.6398747755703726
CLI00347,2,3243.52,1621.76,2023-12-26,2022-07-10,70.0,México,660.0,7200.79,40597.22,1.0,0.13101926163723915,0.8983431270765452,0.474608225709994,Regular,-2.9443572622545413,1.560464356811395,-0.5926291135395227
CLI00348,3,2318.46,772.82,2024-12-10,2023-01-05,33.0,México,1266.0,2961.98,33599.98,0.28846153846153855,0.2526083467094703,0.35437523019253403,0.3813059076329399,Regular,-3.0708334329976137,-0.3207521654348098,-0.0657388531108797
CLI00349,3,962.68,320.8933333333333,2024-09-04,2023-03-09,36.0,México,1683.0,1163.08,66621.43,0.34615384615384615,0.3362760834670947,0.12352179498202732,0.8216192070575041,Ocasional,-3.2842384303821555,0.2013355372153675,-0.021367470972496465
